time,Addis Ababa ,Alemaya,Ambo ,Arba Minch,Awassa,Bahir Dar ,Debre Berhan,Debre Markos,Debre Tabor,Gambela,Gondar ,Gore,Humera,Jinka,Mankush,Mehal Meda ,Metehara ,Metema,Nedjo,Sirinka
2021-01-15,2.98,0.0,0.0,0.0,0.0,0.0,2.1499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,1.6700001,0.0,0.0,0.0,9.764999,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,7.7200003,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,0.0,0.0,0.0,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19,0.59999996,0.0,0.0,0.0,0.0,0.0,0.79499996,0.0,0.0,0.0,0.0,0.0,0.0,0.90999997,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,2.045,0.0,0.0,1.4299998,0.88,0.0,1.7849998,0.0,0.0,0.0,1.255,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,3.8900003,0.0,0.0,0.45499998,0.79499996,0.0,1.3449999,0.0,0.0,0.0,1.1899999,0.23499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.27499998,0.0,0.044999998,0.0,0.08499999,0.0,0.285,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,2.87,4.055,0.0,0.0,11.994999,0.0,0.0,0.0,0.0,0.62,1.4,0.0,0.0,0.41500002,0.0,0.0,0.0,2.67,0.049999997,0.0
2021-01-25,0.11,0.435,0.0,0.0,1.5949999,0.0,0.0,0.0,0.17999999,0.0,0.0,0.56,0.0,0.485,0.945,0.0,0.0,0.0,0.85,0.0
2021-01-26,0.14999999,0.0,0.0,0.0,6.92,0.0,0.0,0.0,1.14,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,1.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,0.0,0.0,0.0,0.0,1.595,0.0,0.92,0.0,0.0,1.0849999,1.05,4.5550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395,5.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,1.335,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.33499998,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,0.0,0.0,0.0,0.0,8.309999,0.0,0.0,0.0,0.0,0.75,1.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,0.0,0.0,0.0,0.0,0.96000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,2.275,2.7199998,1.815,0.0,0.0,0.0,2.155,0.315,0.0,0.0,1.8749998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,0.0,3.665,0.0,0.0,0.0,0.0,2.195,0.0,0.0,0.0,0.66999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,6.54,0.0,6.14,0.65,0.0,0.0,2.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1099999
2021-02-08,1.7249999,4.7250004,0.22,0.0,0.0,0.0,3.2799997,0.0,0.0,0.0,0.0,0.765,0.0,0.0,0.0,5.1049995,0.0,0.0,0.0,5.33
2021-02-09,3.2799997,5.195,0.0,0.0,12.195,0.0,0.645,0.0,0.0,0.0,0.0,0.0,0.0,2.845,0.0,1.41,6.12,0.0,0.0,0.0
2021-02-10,1.4699999,0.0,0.0,0.0,2.53,0.0,0.35999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-11,0.265,1.2049999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,0.0,0.0,3.5049999,0.0,1.9549999,0.0,0.0,0.0,0.03,0.0,0.0,4.615,0.0,0.0,1.9,0.0,0.0,0.0
2021-02-13,0.7,0.0,0.0,0.0,0.0,0.0,0.92999995,0.0,0.0,0.0,0.015,0.0,0.0,1.51,0.0,0.0,0.325,0.0,0.0,0.0
2021-02-14,1.02,0.0,0.0,0.215,0.235,0.0,2.5349998,0.0,0.0,0.0,0.0,0.0,0.0,3.395,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15,0.215,0.0,0.0,0.0,0.0,0.0,0.76499987,0.0,0.0,0.0,0.0,0.0,0.0,0.45999998,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,0.76,0.0,0.0,0.0,2.315,7.24,0.0,0.0,0.105000004,3.2400002,0.0,0.67499995,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.0
2021-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.12,0.285,0.99499995,0.0,0.19500002,0.049999997,0.0,0.0,0.31999996,0.225
2021-02-18,2.0649998,0.0,5.315,0.0,8.21,0.0,0.0,0.0,2.82,0.25,0.0,0.49999997,0.16499999,0.035,0.0,0.145,0.0,0.0,0.0,0.0
2021-02-19,15.999999,0.0,2.06,3.125,1.6400001,0.0,0.64500004,0.0,0.0,0.0,0.115,1.145,0.0,0.0,0.0,0.655,0.065,0.0,0.0,1.03
2021-02-20,16.545,0.29999998,0.0,16.659998,7.779999,0.0,1.5899997,0.0,0.0,0.0,0.02,0.0,0.0,5.0449996,0.0,9.489999,5.335,0.0,0.0,0.71999997
2021-02-21,6.0149994,0.33499998,6.95,16.33,3.1549997,0.0,2.23,3.56,0.0,0.0,0.0,0.085,0.0,19.185001,0.0,0.105000004,0.0,0.0,0.0,1.1899999
2021-02-22,0.45999998,0.22,0.73499995,8.015,2.1200001,0.19,0.745,5.9899993,1.8149998,0.0,0.22,0.6599999,0.0,4.9349995,0.0,0.049999997,0.0,0.0,0.075,0.0
2021-02-23,3.645,0.0,9.07,0.0,0.02,0.0,6.0250006,0.575,0.575,0.22999999,0.065,0.114999995,0.0,0.0,0.0,1.615,0.0,0.0,0.0,0.0
2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8399999,0.0,0.035,0.0,0.0,0.36499998,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,4.9849997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,0.0,0.0,0.0,0.0,1.2149999,0.0,0.57,0.0,0.0,0.0,0.48999995,0.0,0.0,0.0,0.0,0.355,0.0,0.0,0.0,0.885
2021-02-27,5.195,1.1850001,4.68,0.0,0.0,0.0,2.2649999,2.085,0.11,0.0,0.92499995,1.225,0.0,0.0,0.0,4.905,3.17,0.0,1.25,2.3999999
2021-02-28,22.35,1.3100001,19.484995,0.0,4.4100003,0.155,7.660001,0.255,0.39,0.0,0.0,0.96,0.0,0.9749999,0.0,4.7049994,0.0,0.0,0.0,3.5899997
2021-03-01,0.79999995,0.745,0.20499998,0.0,24.959995,0.96,1.3749999,0.0,0.0,5.8249993,0.0,12.959999,0.0,0.0,0.0,0.19,0.0,0.0,0.0,3.03
2021-03-02,0.08,0.66999996,0.0,0.0,0.0,0.43,0.38,0.79999995,0.0,4.3899994,0.0,3.935,0.0,0.0,0.0,0.0,0.0,0.055,0.79999995,0.08
2021-03-03,0.0,0.225,0.0,0.0,0.0,0.0,0.645,0.0,0.40500003,0.48999998,0.0,2.445,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2021-03-04,7.7849994,0.0,0.0,0.0,0.0,0.0,1.9949999,1.69,0.0,1.28,0.0,5.8700004,0.0,0.45999998,0.0,0.0,0.0,0.0,0.20500001,0.0
2021-03-05,0.0,0.0,0.0,0.035,0.0,0.63,0.0,0.0,0.0,0.225,0.0,2.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06,0.6,0.0,0.0,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.24,0.024999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09,0.0,0.0,0.0,0.24999999,0.0,0.0,3.3049998,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10,0.099999994,0.0,0.089999996,0.0,0.0,0.0,3.1499999,0.0,0.0,0.0,0.0,0.115,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,24.125,3.8000002,0.46999997,0.74499995,1.47,0.0,1.9850001,0.95,0.0,0.0,1.1300001,0.0,0.0,0.06999999,0.0,0.64,0.0,0.0,0.114999995,0.0
2021-03-12,3.1600003,0.935,9.44,0.0,0.0,0.0,0.74999994,0.5,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,13.045,0.0,5.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,0.0,0.0,0.0,0.0,1.3199999,0.85,0.0,0.0,0.0,10.695,0.0,2.2849998,0.0,0.91999996,0.0,0.0,0.0,0.0,0.66499996,0.0
2021-03-15,1.425,2.7849998,2.3600001,0.615,0.185,0.0,0.0,0.235,1.7800001,9.610001,0.0,3.325,0.0,3.1600003,0.0,0.0,0.0,0.0,4.505,0.0
2021-03-16,0.0,0.0,0.0,0.34,0.0,0.0,1.2149999,1.44,0.0,0.0,0.29000002,0.0,0.3,0.285,0.0,0.0,0.0,0.16499999,0.0,0.0
2021-03-17,2.1000001,0.34,0.0,6.97,0.245,0.0,0.325,3.0400004,0.0,0.93499994,0.17999999,3.725,0.0,1.55,3.58,0.0,0.0,0.13,0.0,0.0
2021-03-18,0.59999996,9.444999,0.0,1.145,9.7,0.114999995,0.0,0.0,0.0,4.7499995,1.435,13.945,0.0,6.395,8.049999,0.0,0.0,0.0,16.34,0.0
2021-03-19,0.14,0.24000001,0.0,8.37,0.45999998,0.0,0.0,0.0,0.0,0.715,0.56,43.464996,0.0,2.0849998,0.11,0.0,0.0,0.0,0.915,0.0
2021-03-20,0.06,0.77,0.0,2.6,0.175,0.0,0.755,0.67,0.0,0.845,0.38,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089999996,0.0,0.01,0.0,0.0,0.0,0.0,4.1449995,0.07,0.0
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5649999,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035,0.0,0.024999999,0.0,28.385002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,0.125,0.0,0.0,1.81,0.54,0.0,0.0,0.0,0.0,1.8749998,1.2049999,0.0,0.0,0.59499997,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,1.015,0.0,3.3600001,0.005,0.095,3.9499998,0.0,0.37499997,1.6299999,0.049999997,2.3249998,1.2249999,0.0,0.12499999,0.0,0.0,0.0,0.0,0.10000001,0.0
2021-03-29,2.7749996,0.0,2.4899998,0.0,0.0,0.58,8.749999,0.91499996,0.114999995,0.985,0.39,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30,2.6399999,1.49,0.515,9.375,5.0099998,3.5699997,1.4,0.22,3.355,0.13999999,0.0,2.86,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,0.87,0.0,1.395,5.91,1.92,12.594998,0.93999994,0.365,16.99,0.0,0.63,0.595,0.0,24.84,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.525,0.044999998,0.0,1.485,0.505,0.175,0.0,0.0,0.865,0.27499998,24.425,0.0,0.0,0.13499999,0.0,0.0,0.0
2021-04-02,0.0,0.0,0.0,3.455,0.049999997,0.0,0.66499996,0.089999996,0.114999995,0.0,0.72,0.03,0.0,13.995,1.575,0.0,0.0,3.6799998,0.0,0.0
2021-04-03,1.3100001,0.0,0.0,0.0,0.0,0.0,4.4849997,0.22999999,0.0,0.085,0.33499998,2.355,0.0,1.2299999,0.555,0.0,0.0,3.6449997,0.0,0.0
2021-04-04,0.0,0.0,0.0,0.41500002,0.0,0.0,1.175,0.29500002,0.0,2.57,1.615,12.539999,0.0,0.08499999,0.0,0.0,0.0,0.0,1.5899999,0.0
2021-04-05,7.3199997,1.345,2.075,28.865002,7.4050007,0.0,0.0,0.155,1.9549999,0.06,7.67,0.875,0.0,2.6949997,0.0,0.0,0.0,0.17,1.6099997,0.0
2021-04-06,1.8399999,2.01,0.155,9.61,0.895,0.89,0.0,0.505,0.0,0.0,0.0,3.6349998,0.0,28.265001,0.0,0.0,0.0,0.0,0.114999995,0.0
2021-04-07,0.155,0.0,0.0,0.845,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.285,0.0,1.075,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,0.0,0.0,0.0,3.3200002,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.39499998,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10,2.12,0.0,0.41000003,10.990001,0.41500002,0.0,2.21,0.0,0.0,0.125,0.0,0.0,0.12,38.494995,0.0,0.72499996,0.0,0.0,0.0,0.0
2021-04-11,2.995,1.3699999,0.41500002,14.715,7.91,0.0,1.685,0.31,0.074999996,0.0,0.0,15.960001,0.0,12.36,0.08,0.32999998,0.0,0.0,0.0,0.0
2021-04-12,9.209999,3.085,9.72,14.375,2.8799999,1.415,0.13,27.205002,3.3299997,5.8450003,5.8449993,7.6849995,0.0,16.975,0.0,0.0,1.035,0.0,0.0,0.0
2021-04-13,5.7749996,7.49,0.099999994,4.485,12.955,0.215,8.489999,2.79,0.0,0.0,0.19,4.31,0.0,25.134998,0.0,1.6549999,0.0,0.0,0.24499999,0.0
2021-04-14,2.1,2.7299998,2.7199998,15.955,4.0299997,0.0,0.0,0.47499996,0.0,0.0,4.475,0.225,0.0,25.085,0.0,0.0,2.055,0.0,0.0,0.0
2021-04-15,2.32,2.795,0.0,30.695004,3.085,0.0,0.0,8.915,0.0,0.0,0.40500003,0.0,0.0,10.065,0.0,0.0,0.865,0.0,0.0,0.0
2021-04-16,0.64,0.0,0.074999996,6.02,12.914999,0.0,0.0,2.4450002,0.32,0.0,4.39,0.0,0.0,13.155001,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,16.455,25.190002,1.24,9.750001,16.910002,0.13499999,1.6099999,0.17,1.4799999,0.0,18.820002,0.0,0.0,46.790005,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,36.760002,38.775,6.2250004,12.684999,5.784999,0.04,3.1200004,6.2100005,0.0,0.0,0.585,1.6149999,0.0,2.7749999,0.0,1.105,9.504999,0.0,0.0,0.325
2021-04-19,9.079998,22.519995,0.99499995,1.535,4.26,0.0,13.119999,2.8100002,0.0,0.0,4.5299997,0.40000004,0.0,1.8499999,0.0,0.044999998,4.375,0.0,0.39499998,1.46
2021-04-20,13.404999,5.41,0.0,0.0,0.0,0.0,0.16,0.0,0.345,0.0,0.0,0.11,0.0,4.115,0.0,0.0,0.0,1.275,0.21000001,0.0
2021-04-21,9.325,8.655001,0.0,4.74,1.5949999,0.575,0.74,3.2949996,4.46,9.669999,0.0,3.4949994,0.0,12.200001,0.78499997,3.1350002,0.0,15.379999,5.495,0.0
2021-04-22,7.6799994,3.455,2.0949998,34.414997,7.005,3.8049998,0.99999994,1.2249999,2.35,6.9049997,6.385,1.21,4.56,11.919999,0.0,1.7249999,0.0,1.1049999,2.2649999,0.0
2021-04-23,77.355,3.005,3.25,1.19,4.3399997,5.8699994,4.775,0.0,0.099999994,3.4899998,5.0649996,1.93,0.735,1.635,0.47999996,0.0,0.705,4.355,2.3049998,2.4049997
2021-04-24,22.555,15.344999,21.42,6.9700003,11.580001,0.12,6.205,0.0,0.11,7.42,1.495,11.329998,5.9449997,0.68,3.9850001,0.0,0.0,2.905,0.9,0.01
2021-04-25,15.18,3.75,0.43,13.494999,28.085,0.32999998,2.1299999,0.45999998,2.02,6.75,0.19,6.385,0.96500003,2.5950003,10.045,1.7,0.9,5.2999997,11.0199995,5.825
2021-04-26,9.22,49.019997,21.509995,27.740002,31.794998,17.634996,25.55,4.66,12.889999,16.814999,2.7799997,22.210001,0.425,7.2699995,7.6399994,53.089996,16.02,0.41500002,3.5700002,8.789999
2021-04-27,15.399998,4.2599998,1.295,0.565,15.2649975,3.9899998,12.174999,0.085,1.615,0.0,0.0,0.315,0.089999996,2.54,0.0,13.314999,19.115,0.26,0.26,5.0599995
2021-04-28,8.29,5.515,0.97499996,1.06,4.655,0.0,1.8249998,10.115,0.0,0.515,0.0,8.724999,0.0,0.005,0.0,12.195,7.1899996,0.0,16.55,16.605
2021-04-29,9.429999,6.1450005,3.255,20.175,22.805,4.2349997,9.389999,33.604996,14.759998,14.119999,0.0,2.675,0.0,5.5099998,0.089999996,7.2299995,9.325,0.0,13.51,0.71999997
2021-04-30,29.239998,8.495,8.840001,22.234997,17.29,4.1749997,49.17,6.01,5.7650003,0.735,1.675,0.655,0.0,18.945,0.095,14.005001,12.974999,0.62,2.1950002,3.37
2021-05-01,9.169999,7.089999,7.01,7.379999,13.495001,3.915,11.585,11.855,6.9849997,0.295,2.2900002,13.089998,3.125,1.0699999,5.7349997,14.960001,2.2849998,11.82,16.465002,9.639999
2021-05-02,36.755,17.869999,42.269997,9.859999,20.910004,2.215,11.56,15.715001,5.075,0.21000001,6.8999996,8.134999,9.69,8.715,6.7699995,31.11,18.474998,4.92,1.3749998,6.705
2021-05-03,14.965,11.570001,22.635,8.114999,3.585,24.905003,11.98,9.594999,26.185003,0.97499996,16.054998,3.205,0.0,0.66499996,4.7549996,11.474999,13.504999,4.9049997,25.959995,20.769997
2021-05-04,15.885,15.475,19.019999,3.5150003,1.085,0.7149999,9.830003,0.56,0.47,1.06,9.850001,2.595,7.6049986,2.3749998,7.709999,15.48,1.655,8.745,8.25,2.97
2021-05-05,2.4449997,14.439999,10.389999,3.455,28.989998,6.035,7.1900005,3.2200003,10.72,13.165,6.0699997,4.1099997,0.29,2.1,1.56,22.029999,7.7699995,3.5249999,5.5899997,5.65
2021-05-06,10.28,8.17,11.26,22.494999,7.96,9.180001,4.7949996,4.8,17.925001,5.68,16.414999,20.735003,4.0299997,22.465002,6.2650003,8.679998,36.805,9.695,13.264999,1.495
2021-05-07,7.0700006,32.175003,0.645,35.744995,4.82,21.155003,13.219999,11.109999,21.084995,15.594999,34.105003,19.66,0.91,35.84,8.785,4.4249997,23.91,5.735,24.68,2.8300002
2021-05-08,11.455,0.005,1.4650003,23.689999,4.19,8.75,2.255,5.185,11.495,34.850006,11.16,20.145,4.125,34.085,3.1549997,1.275,0.8249999,1.6149999,12.504997,5.1400003
2021-05-09,0.175,2.5749998,0.0,10.940001,8.285001,1.17,0.0,5.115,4.9049997,3.2949996,7.4499993,8.79,2.8950005,18.219995,17.544998,0.0,1.545,7.379999,25.404997,0.035
2021-05-10,11.155001,6.385,0.0,22.999998,8.474999,3.875,0.16,9.01,7.1950006,38.824997,3.9750001,14.745,1.5649998,15.315001,11.415,0.19,1.375,14.75,0.93,4.7149997
2021-05-11,6.0049996,0.005,0.0,14.795002,2.62,1.76,0.305,13.165001,12.179998,4.3399997,4.67,13.905001,0.855,6.2749996,0.185,0.0,0.0,3.685,26.474998,3.835
2021-05-12,6.415001,0.36499998,13.744999,14.284999,6.8999996,16.479998,8.61,4.33,5.435,28.899998,9.26,3.5699997,20.605001,0.14999999,5.68,0.22999999,0.0,16.449999,3.33,0.0
2021-05-13,0.73,0.43,3.7699995,3.5449998,11.599999,0.145,0.245,5.175,3.1349998,0.035,1.7749999,7.4150004,0.155,0.074999996,0.265,0.065,1.76,0.505,0.51,0.0
2021-05-14,1.49,1.5749998,0.0,8.849999,10.865,5.1000004,0.39999998,4.5150003,15.4,6.924999,19.164997,1.0699999,0.0,0.545,0.16499999,0.34,0.0,3.2299998,5.315,0.0
2021-05-15,9.34,3.8649998,1.44,0.0,0.28,9.265,0.36499998,1.92,4.4550004,0.0,15.530001,4.1750007,0.0,0.21000001,0.615,2.25,0.0,0.0,18.175,0.0
2021-05-16,18.974998,6.0650005,10.109999,15.139999,5.405,8.294999,1.76,4.08,1.025,7.2099996,0.9549999,8.9800005,0.0,0.0,1.8549998,3.685,0.0,0.0,2.5349996,3.88
2021-05-17,4.685,0.0,9.389999,14.945,11.79,8.095,0.96500003,0.35999998,11.305001,0.285,10.415,10.1449995,0.0,0.66499996,0.79999995,0.55499995,0.0,0.0,0.07,0.0
2021-05-18,3.1200004,4.37,0.07,6.76,0.0,0.0,0.0,1.305,0.8349999,8.67,0.0,4.6499996,0.0,6.4199996,3.4,0.0,0.0,0.06,2.8849998,0.0
2021-05-19,2.695,0.0,0.25,0.0,0.0,0.43,0.295,1.2499999,8.62,17.634998,0.06,8.1449995,0.0,1.8700001,0.035,0.0,0.0,0.0,4.8849998,0.07
2021-05-20,0.0,0.0,5.3849998,0.0,0.085,0.0,0.0,2.6399999,0.0,0.0,3.37,6.6499996,0.0,0.27,0.0,0.0,0.13,0.0,0.19,0.0
2021-05-21,0.96500003,0.0,0.0,0.03,0.0,0.065,0.0,0.0,0.0,0.024999999,0.765,2.075,0.0,0.45,0.0,0.0,0.0,0.0,0.565,0.0
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.035,0.5,0.01,0.0,0.31499997,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,13.639999,0.0,0.0,0.0,0.575,0.0,0.0,0.0,0.0,28.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,0.0,0.0,1.7449999,0.0,0.0,0.0,0.0,4.045,0.0,3.0199995,0.0,4.4600005,0.0,6.6150007,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,6.790001,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,0.0,3.2349997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,4.055,4.265,0.18499999,0.0,0.0,0.0,0.26,0.28,0.0,0.0,0.07,0.13499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,18.490002,0.0,0.145,0.0,2.34,0.0,0.0,0.19,0.0,0.0,0.065,7.615,0.0,0.0,0.0,0.0,0.0,0.049999997,0.0,0.0
2021-05-28,4.185,2.375,0.22999999,0.43,0.26999998,0.0,0.375,0.0,0.0,0.675,2.115,3.665,0.0,0.155,0.0,0.0,0.0,0.59000003,0.15,0.0
2021-05-29,0.0,1.2199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.695,0.145,0.0,0.78999996,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,0.33999997,1.75,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.83500004,0.0,0.0,0.0,0.0,4.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0
2021-06-01,2.9099998,0.21000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.41000003,0.0,0.0,20.474998,0.0,0.0,0.04,0.0,0.0
2021-06-02,7.1799994,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,23.99,1.9949999,19.65,0.0,0.0,78.255,0.0,0.0,1.575,18.529997,0.0
2021-06-03,15.270002,0.775,1.435,0.0,6.8199997,6.2199993,0.705,0.0,0.0,12.385,0.0,6.160001,5.785,1.01,0.005,0.01,0.0,32.93,0.86,0.0
2021-06-04,9.704998,0.6,0.225,0.0,6.174999,0.0,1.375,0.18,0.0,6.4299994,0.0,17.779997,4.48,0.0,6.7549996,0.0,0.0,0.0,7.505,0.0
2021-06-05,0.114999995,0.0,0.0,0.0,0.365,0.0,0.72999996,0.0,0.0,4.5350003,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.80500007,0.64500004,0.0
2021-06-06,2.95,1.28,0.78,0.0,3.6200001,1.7449999,0.725,0.73499995,0.0,4.1849995,0.0,39.924995,0.0,0.0,0.0,0.0,0.0,0.8649999,0.21000001,0.0
2021-06-07,31.280003,11.32,0.0,0.0,0.0,0.0,0.095,0.16999999,0.0,14.205,0.0,20.505,2.8399997,0.0,2.635,0.0,0.105000004,4.765,14.785002,1.39
2021-06-08,1.6049999,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,3.3599997,4.41,9.01,0.7,0.11,7.2249994,0.0,0.0,12.135,38.03,0.0
2021-06-09,0.845,8.035,0.85,0.0,0.0,1.6400001,0.0,0.655,0.0,0.89,0.0,9.0199995,11.1,0.0,1.29,0.0,0.089999996,2.3949997,19.295,0.0
2021-06-10,9.445,3.995,3.1800003,0.0,0.0,1.9,0.34499997,3.1800003,0.0,6.8599997,0.0,14.315001,1.01,0.0,1.395,0.0,6.0849996,6.155,21.975,0.0
